order_id,customer_id,product_id,warehouse_id,order_date,quantity,unit_price,status,priority
O00000367,C001066,P00131,W005,2025-09-14,3,29449.41,Cancelled,Medium
O00000368,C004495,P00197,W001,2025-09-19,17,36472.05,Cancelled,High
O00000369,C000033,P00961,W007,2026-05-27,18,44166.79,Pending,High
O00000370,C006667,P00281,W002,2026-06-05,14,42232.64,Cancelled,Critical
O00000371,C000713,P00906,W004,2026-03-11,16,18137.44,Pending,High
O00000372,C005182,P00006,W007,2026-02-28,14,26667.27,Processing,High
O00000373,C000416,P00756,W004,2026-07-24,3,44016.91,Delivered,Low
O00000374,C005395,P00319,W002,2026-05-23,8,9924.15,Pending,Low
O00000375,C000394,P00607,W006,2026-01-05,16,21654.25,Shipped,Medium
O00000376,C005584,P00853,W001,2026-02-20,4,23731.47,Shipped,Medium
O00000377,C007185,P00783,W002,2026-08-25,3,38809.9,Delivered,Low
O00000378,C000547,P00387,W006,2025-10-06,3,48728.83,Pending,Medium
O00000379,C007241,P00057,W005,2026-01-18,2,45963.88,Cancelled,Critical
O00000380,C000915,P00573,W001,2026-01-18,3,5181.2,Shipped,Critical
O00000381,C006736,P00239,W010,2026-07-02,13,4881.93,Cancelled,Low
O00000382,C007015,P00902,W010,2026-08-12,15,19257.61,Cancelled,Low
O00000383,C000426,P00465,W009,2026-01-06,11,32580.98,Shipped,Medium
O00000384,C009752,P00731,W002,2026-01-27,4,5224.21,Cancelled,Medium
O00000385,C008338,P00263,W006,2025-10-23,19,6386.48,Delivered,Critical
O00000386,C003984,P00141,W001,2026-05-26,20,22286.75,Pending,Medium
O00000387,C008408,P00983,W006,2025-11-12,10,29267.66,Shipped,Medium
O00000388,C009885,P00352,W005,2026-04-11,5,23529.24,Shipped,Low
O00000389,C002370,P00059,W004,2026-05-23,17,29363.35,Cancelled,Low
O00000390,C003283,P00656,W004,2025-12-19,14,17256.42,Pending,High
O00000391,C007658,P00615,W006,2026-03-11,7,33426.22,Cancelled,High
O00000392,C005385,P00167,W002,2026-02-08,20,15051.62,Delivered,Low
O00000393,C000061,P00655,W004,2025-12-28,16,11048.35,Processing,Critical
O00000394,C007877,P00753,W006,2026-08-13,20,10735.61,Delivered,Medium
O00000395,C000111,P00372,W001,2026-02-05,13,9293.8,Pending,High
O00000396,C002334,P00298,W008,2026-07-26,1,27779.11,Processing,High
O00000397,C003263,P00203,W005,2026-05-31,2,48767.93,Processing,Medium
O00000398,C005568,P00868,W009,2026-04-27,9,35969.95,Processing,Medium
O00000399,C004290,P00933,W002,2025-09-24,7,1172.45,Pending,Medium
O00000400,C001819,P00347,W004,2026-06-13,13,32777.97,Shipped,Critical
O00000401,C006101,P00677,W003,2025-12-18,8,18545.07,Cancelled,Critical
O00000402,C002143,P00814,W004,2026-07-21,3,6012.82,Processing,Critical
O00000403,C007038,P00652,W004,2026-01-08,12,15965.79,Pending,Medium
O00000404,C002435,P00336,W004,2026-02-24,18,14779.72,Pending,High
O00000405,C009570,P00908,W008,2026-03-17,5,42589.98,Processing,Low
O00000406,C001063,P00172,W009,2026-07-05,16,39570.76,Delivered,High
O00000407,C002933,P00330,W006,2026-01-23,16,25992.73,Cancelled,Critical
O00000408,C009523,P00411,W010,2026-04-28,16,23740.53,Pending,Medium
O00000409,C007407,P00884,W004,2026-07-19,8,44754.74,Delivered,Medium
O00000410,C006179,P00586,W003,2026-05-29,10,21308.64,Shipped,High
O00000411,C001377,P00303,W008,2026-08-03,18,4329.47,Cancelled,High
O00000412,C007623,P00525,W010,2026-05-15,8,29239.72,Shipped,Critical
O00000413,C006701,P00377,W008,2026-06-11,15,23430.79,Shipped,High
O00000414,C007237,P00240,W005,2025-09-02,13,1333.44,Pending,High
O00000415,C008221,P00526,W009,2026-04-13,3,14796.44,Pending,High
O00000416,C001169,P00369,W001,2026-01-08,8,5010.61,Cancelled,Medium
O00000417,C005395,P00257,W005,2025-10-16,11,9912.65,Shipped,Medium
O00000418,C008899,P00935,W005,2026-04-21,20,49899.99,Pending,High
O00000419,C006617,P00969,W007,2026-06-09,10,41133.21,Cancelled,Low
O00000420,C002446,P00887,W007,2026-04-01,16,32739.14,Processing,Medium
O00000421,C008452,P00602,W009,2026-08-24,7,23774.47,Delivered,Critical
O00000422,C005130,P00867,W004,2026-07-24,11,39616.55,Delivered,Critical
O00000423,C009150,P00031,W006,2025-09-11,7,21990.17,Processing,Medium
O00000424,C000159,P00512,W006,2026-04-15,10,47173.36,Shipped,Medium
O00000425,C006609,P00782,W009,2025-12-30,14,21343.4,Shipped,High
O00000426,C000528,P00945,W003,2026-04-19,19,1259.67,Processing,High
O00000427,C009880,P00936,W010,2026-04-28,19,31528.98,Cancelled,Critical
O00000428,C006401,P00066,W009,2026-06-27,13,10289.81,Delivered,Medium
O00000429,C009331,P00986,W008,2025-09-23,16,5521.05,Shipped,Low
O00000430,C009059,P00182,W001,2026-01-17,6,5305.23,Cancelled,Critical
O00000431,C001139,P00934,W007,2026-01-24,1,9415.94,Shipped,Medium
O00000432,C008592,P00072,W008,2025-09-06,8,14626.17,Pending,High
O00000433,C005354,P00881,W007,2026-07-28,17,651.25,Delivered,Medium
O00000434,C006856,P00490,W002,2025-11-22,4,6543.97,Delivered,Medium
O00000435,C005076,P00443,W008,2026-07-16,5,43535.41,Processing,High
O00000436,C007520,P00283,W004,2025-10-19,19,10228.34,Pending,Medium
O00000437,C006542,P00620,W004,2026-01-29,15,3292.11,Cancelled,High
O00000438,C007540,P00474,W010,2026-07-23,19,43974.05,Pending,Low
O00000439,C007477,P00356,W005,2026-08-02,10,32350.33,Delivered,Medium
O00000440,C007080,P00469,W007,2026-07-22,14,12531.83,Processing,Low
O00000441,C000716,P00246,W003,2026-02-04,13,34962.37,Shipped,High
O00000442,C003560,P00931,W008,2026-06-23,3,34932.4,Delivered,Low
O00000443,C001724,P00517,W006,2026-07-17,12,3919.03,Delivered,Critical
O00000444,C008292,P00046,W008,2025-10-22,6,12713.05,Pending,Low
O00000445,C006543,P00877,W004,2026-06-09,15,19119.66,Delivered,Low
O00000446,C002237,P00335,W008,2026-05-27,1,12605.23,Delivered,Critical
O00000447,C003970,P00731,W008,2026-01-10,3,4219.18,Processing,Critical
O00000448,C002795,P00859,W001,2026-06-11,9,42093.97,Cancelled,Low
O00000449,C008760,P00760,W007,2025-10-07,6,14777.82,Processing,Low
O00000450,C002515,P00452,W006,2025-09-21,1,33901.42,Processing,Medium
O00000451,C008722,P00222,W008,2025-11-29,2,44645.12,Pending,Low
O00000452,C007275,P00054,W010,2025-10-07,13,34548.3,Pending,Low
O00000453,C004092,P00384,W004,2026-01-19,13,38379.0,Processing,Low
O00000454,C000239,P00346,W004,2026-07-28,1,21141.97,Pending,Medium
O00000455,C002751,P00742,W003,2025-12-05,4,39866.52,Pending,Critical
O00000456,C005360,P00331,W009,2025-09-09,17,5473.42,Processing,Medium
O00000457,C007011,P00124,W004,2026-03-16,18,19813.69,Processing,Low
O00000458,C000246,P00412,W006,2026-02-28,12,16236.05,Pending,Critical
O00000459,C001082,P00674,W005,2026-07-12,7,22992.92,Cancelled,High
O00000460,C003581,P00421,W005,2025-09-12,2,3459.83,Cancelled,Critical
O00000461,C009326,P00176,W005,2025-12-01,4,35655.3,Pending,High
O00000462,C002178,P00341,W003,2025-11-27,13,33927.24,Shipped,Critical
O00000463,C009971,P00934,W010,2025-08-31,3,16821.75,Delivered,Critical
O00000464,C003809,P00516,W010,2026-07-26,17,32065.54,Pending,Medium
O00000465,C002033,P00317,W004,2025-11-02,1,30855.8,Delivered,Medium
O00000466,C002254,P00384,W008,2025-12-16,20,4061.54,Shipped,Medium
O00000467,C000622,P00244,W010,2026-02-06,5,18849.82,Delivered,High
O00000468,C000649,P00534,W007,2026-03-06,5,13978.51,Shipped,Low
O00000469,C005428,P00351,W004,2026-08-25,8,42362.05,Processing,Low
O00000470,C003645,P00623,W007,2026-03-05,8,40092.45,Cancelled,High
O00000471,C000100,P00067,W008,2026-02-09,6,22173.81,Pending,Medium
O00000472,C002319,P00961,W004,2026-05-16,2,31754.91,Processing,Low
O00000473,C003349,P00242,W009,2026-04-30,6,29672.27,Pending,Critical
O00000474,C003237,P00251,W007,2026-06-16,15,15642.0,Processing,Medium
O00000475,C007345,P00991,W004,2026-02-10,10,14339.11,Shipped,Critical
O00000476,C005892,P00408,W007,2026-04-03,3,47555.56,Processing,Critical
O00000477,C009985,P00753,W007,2026-05-11,15,21192.59,Processing,Critical
O00000478,C007003,P00875,W002,2026-04-03,1,38120.27,Shipped,Medium
O00000479,C004216,P00390,W008,2026-08-23,18,36359.75,Shipped,Critical
O00000480,C009930,P00493,W002,2026-07-29,10,18819.83,Shipped,Medium
O00000481,C003107,P00005,W001,2026-02-20,16,9866.22,Cancelled,High
O00000482,C006813,P00963,W007,2026-06-11,16,20287.31,Shipped,Critical
O00000483,C009639,P00073,W007,2025-09-02,16,15459.76,Pending,Low
O00000484,C002661,P00199,W007,2026-02-12,13,46613.26,Shipped,High
O00000485,C006033,P00714,W001,2026-08-30,17,35485.51,Delivered,Critical
O00000486,C000566,P00944,W006,2025-12-23,8,12193.41,Pending,Medium
O00000487,C002415,P00261,W004,2025-10-04,9,30311.24,Cancelled,Medium
O00000488,C001513,P00660,W007,2025-09-21,1,5924.86,Delivered,Low
O00000489,C006930,P00170,W007,2026-03-16,17,45506.46,Shipped,High
O00000490,C006272,P00601,W005,2025-09-20,17,48387.4,Delivered,Low
O00000491,C005643,P00834,W003,2026-04-29,4,31845.39,Shipped,Medium
O00000492,C000106,P00173,W008,2026-05-14,13,34980.55,Pending,Low
O00000493,C006846,P00538,W007,2025-09-25,3,38709.81,Shipped,Critical
O00000494,C003054,P00721,W003,2025-09-02,6,8902.42,Processing,Critical
O00000495,C001807,P00462,W010,2026-03-01,6,25180.43,Processing,Medium
O00000496,C002994,P00829,W004,2026-05-12,7,3043.21,Shipped,Critical
O00000497,C001790,P00890,W003,2025-10-30,15,31379.19,Pending,High
O00000498,C004535,P00066,W006,2026-08-14,3,18948.65,Pending,Medium
O00000499,C001652,P00010,W001,2026-04-06,16,24311.2,Shipped,Low
O00000500,C000686,P00100,W004,2026-04-26,19,39481.44,Cancelled,Low
O00000501,C004356,P00955,W008,2026-06-11,13,30188.95,Delivered,High
O00000502,C006075,P00699,W006,2026-02-15,20,21529.74,Shipped,Medium
O00000503,C006201,P00626,W001,2026-03-11,12,33287.41,Shipped,High
O00000504,C006584,P00743,W003,2025-11-05,4,253.92,Pending,Low
O00000505,C004073,P00378,W008,2025-11-07,17,14045.43,Cancelled,Critical
O00000506,C003080,P00004,W006,2025-12-19,17,20715.02,Pending,High
O00000507,C005334,P00695,W008,2026-06-25,2,48482.92,Processing,Critical
O00000508,C001334,P00357,W007,2026-03-23,13,36986.31,Delivered,Low
O00000509,C003197,P00730,W003,2026-01-09,13,14763.76,Cancelled,Low
O00000510,C001427,P00309,W009,2026-01-14,5,24946.46,Delivered,Medium
O00000511,C007900,P00679,W009,2025-10-14,15,47757.06,Processing,Medium
O00000512,C001466,P00109,W007,2026-01-10,7,8604.61,Pending,Medium
O00000513,C004594,P00226,W005,2026-07-24,11,45142.16,Delivered,Low
O00000514,C008061,P00093,W006,2026-05-03,5,46144.54,Processing,Low
O00000515,C006253,P00670,W009,2026-02-20,11,18912.82,Delivered,Medium
O00000516,C004768,P00090,W002,2025-09-13,8,13028.79,Pending,High
O00000517,C001903,P00587,W006,2026-08-30,19,46866.81,Processing,High
O00000518,C000028,P00319,W001,2025-11-17,13,28888.15,Cancelled,Medium
O00000519,C005238,P00790,W006,2025-12-09,13,48994.49,Processing,Medium
O00000520,C008820,P00873,W008,2025-11-17,4,19826.09,Shipped,Medium
O00000521,C008190,P00697,W008,2025-12-18,10,41877.11,Processing,High
O00000522,C000563,P00614,W006,2026-07-04,5,37378.29,Shipped,Low
O00000523,C009404,P00490,W004,2026-04-10,9,49842.75,Delivered,High
O00000524,C005459,P00157,W004,2025-10-06,13,3034.75,Processing,Low
O00000525,C006420,P00307,W003,2026-02-17,6,42853.26,Pending,Critical
O00000526,C007757,P00357,W007,2026-07-10,11,21179.63,Delivered,Low
O00000527,C004627,P00714,W004,2026-08-08,17,36365.05,Cancelled,Critical
O00000528,C009510,P00887,W001,2025-09-29,4,6631.94,Shipped,Critical
O00000529,C007240,P00713,W008,2026-05-15,6,28900.15,Shipped,Medium
O00000530,C003206,P00753,W001,2025-09-19,7,10985.01,Shipped,Low
O00000531,C006998,P00696,W003,2025-09-20,5,18890.13,Pending,Low
O00000532,C002944,P00968,W001,2025-11-29,12,48710.52,Pending,High
O00000533,C002435,P00643,W007,2026-05-11,19,21747.69,Processing,Low
O00000534,C008006,P00310,W010,2026-05-01,4,12118.69,Processing,Critical
O00000535,C006261,P00282,W008,2026-01-11,3,38908.77,Shipped,Low
O00000536,C002000,P00501,W009,2026-07-14,4,5919.72,Processing,Low
O00000537,C009382,P00492,W005,2026-03-10,19,28691.8,Pending,Medium
O00000538,C007106,P00306,W010,2026-05-01,13,24261.15,Processing,Low
O00000539,C008807,P00190,W007,2025-09-15,11,3268.57,Pending,Critical
O00000540,C008685,P00501,W002,2026-01-07,18,40891.4,Cancelled,Low
O00000541,C001923,P00186,W010,2026-08-08,7,48287.48,Processing,Low
O00000542,C005150,P00126,W001,2026-03-26,18,22416.92,Processing,Medium
O00000543,C004207,P00872,W001,2025-11-27,6,4482.26,Pending,Low
O00000544,C008920,P00176,W007,2026-05-11,17,14999.04,Pending,Medium
O00000545,C008511,P00927,W005,2025-11-24,10,2403.7,Cancelled,Critical
O00000546,C005128,P00536,W006,2026-08-28,5,28895.87,Cancelled,Medium
O00000547,C000733,P00243,W001,2026-05-09,4,33164.59,Processing,Medium
O00000548,C003527,P00981,W003,2026-07-06,10,42818.65,Cancelled,Medium
O00000549,C002106,P00747,W010,2025-12-28,19,18017.35,Delivered,Low
O00000550,C006256,P00666,W003,2026-07-22,18,12822.87,Delivered,Critical
O00000551,C006969,P00963,W003,2026-04-18,3,47242.55,Cancelled,Medium
O00000552,C004414,P00649,W004,2025-12-18,3,31515.45,Shipped,Medium
O00000553,C005184,P00807,W007,2025-12-03,14,41096.23,Delivered,Low
O00000554,C004426,P00128,W009,2026-05-01,20,12450.13,Pending,Critical
O00000555,C001458,P00372,W006,2026-03-08,3,16534.94,Shipped,Medium
O00000556,C001605,P00387,W004,2025-12-19,8,13754.97,Delivered,Low
O00000557,C005023,P00603,W008,2026-03-09,4,8869.0,Pending,High
O00000558,C009037,P00278,W010,2026-01-23,19,43283.38,Pending,Low
O00000559,C006383,P00186,W006,2025-09-22,6,15968.02,Cancelled,Critical
O00000560,C004245,P00010,W009,2026-02-13,16,29656.28,Processing,Medium
O00000561,C004381,P00055,W006,2025-11-19,5,19002.15,Processing,Critical
O00000562,C005800,P00818,W008,2026-02-03,15,9236.92,Cancelled,High
O00000563,C008530,P00965,W004,2026-08-15,9,47635.55,Shipped,Low
O00000564,C005124,P00866,W002,2026-04-04,10,20385.09,Pending,Low
O00000565,C002706,P00590,W001,2026-01-08,8,47248.86,Pending,High
O00000566,C000176,P00986,W007,2025-11-20,18,46486.49,Cancelled,Medium
O00000567,C008723,P00715,W002,2026-04-06,16,24940.48,Delivered,Low
O00000568,C000120,P00732,W007,2026-04-30,20,9590.18,Cancelled,High
O00000569,C008653,P00701,W010,2026-07-30,8,49711.68,Pending,Critical
O00000570,C008578,P00926,W004,2026-08-16,6,33758.66,Processing,Low
O00000571,C008417,P00362,W001,2026-05-25,12,41986.51,Delivered,Critical
O00000572,C001856,P00347,W004,2026-08-30,13,8607.15,Cancelled,Low
O00000573,C004810,P00272,W004,2025-11-10,10,15028.98,Pending,Critical
O00000574,C008447,P00846,W001,2026-03-16,7,46160.51,Delivered,Critical
O00000575,C007543,P00337,W005,2026-02-01,2,17851.63,Shipped,Low
O00000576,C003051,P00412,W006,2026-06-07,1,17551.11,Pending,Low
O00000577,C001389,P00542,W009,2025-11-18,14,24653.1,Processing,Critical
O00000578,C000114,P00160,W005,2026-01-23,4,45664.14,Processing,Critical
O00000579,C005972,P00439,W003,2026-08-29,13,18778.04,Cancelled,High
O00000580,C007199,P00166,W003,2026-04-14,4,49469.53,Shipped,Critical
O00000581,C003252,P00114,W004,2026-05-11,1,18025.91,Shipped,Low
O00000582,C005427,P00923,W001,2026-05-23,5,19787.85,Processing,Medium
O00000583,C004355,P00122,W007,2026-08-21,16,47988.97,Delivered,Critical
O00000584,C006552,P00514,W007,2026-08-25,5,16311.9,Processing,Low
O00000585,C002067,P00160,W006,2025-11-29,4,39656.38,Cancelled,Low
O00000586,C005606,P00440,W010,2025-12-06,8,2696.79,Pending,Critical
O00000587,C007962,P00085,W007,2026-05-19,16,14544.38,Processing,Medium
O00000588,C004607,P00786,W002,2025-10-01,17,9424.33,Shipped,Medium
O00000589,C001689,P00718,W009,2025-09-24,14,10000.78,Cancelled,Medium
O00000590,C009687,P00645,W003,2026-07-10,7,49628.33,Processing,Low
O00000591,C004487,P00197,W003,2026-01-19,5,20124.03,Delivered,Low
O00000592,C000835,P00390,W007,2025-10-23,20,10062.21,Cancelled,High
O00000593,C006981,P00491,W001,2026-01-16,8,11166.58,Cancelled,Critical
O00000594,C004412,P00373,W005,2026-02-09,2,15284.07,Shipped,Critical
O00000595,C000780,P00187,W001,2025-12-13,8,16060.06,Pending,Low
O00000596,C007735,P00287,W010,2026-07-04,11,10677.68,Pending,Critical
O00000597,C008050,P00373,W006,2025-10-09,6,12687.93,Shipped,Low
O00000598,C009041,P00789,W003,2026-05-10,4,33480.48,Shipped,High
O00000599,C009649,P00542,W010,2026-02-02,12,37172.31,Shipped,Medium
O00000600,C006293,P00090,W002,2026-01-15,9,10580.66,Processing,Low
O00000601,C003121,P00198,W008,2026-08-30,2,29369.42,Pending,Low
O00000602,C004940,P00743,W008,2025-09-19,18,30988.62,Processing,Medium
O00000603,C006852,P00564,W005,2026-02-14,2,6478.81,Cancelled,High
O00000604,C001924,P00933,W007,2026-07-24,12,22479.26,Pending,Critical
O00000605,C008256,P00810,W001,2025-12-24,14,26235.76,Processing,High
O00000606,C009277,P00063,W004,2025-11-21,5,14553.85,Delivered,Critical
O00000607,C001229,P00170,W008,2026-06-01,18,43525.76,Cancelled,Critical
O00000608,C006568,P00622,W005,2025-11-27,18,38990.67,Processing,Medium
O00000609,C003569,P00607,W001,2026-07-20,1,8084.15,Cancelled,Critical
O00000610,C008603,P00266,W005,2025-09-10,17,35416.93,Processing,High
O00000611,C002804,P00230,W001,2026-01-12,9,27652.33,Cancelled,Medium
O00000612,C002428,P00965,W005,2025-12-23,10,2050.62,Processing,High
O00000613,C004080,P00844,W004,2025-09-23,2,32156.41,Cancelled,Low
O00000614,C009915,P00996,W006,2026-06-18,1,32467.41,Shipped,Low
O00000615,C002190,P00419,W010,2026-06-08,18,13275.51,Shipped,High
O00000616,C000171,P00844,W006,2026-02-03,2,31335.17,Processing,High
O00000617,C000257,P00551,W010,2026-04-09,6,12873.76,Pending,Critical
O00000618,C009902,P00565,W004,2026-02-12,9,43514.29,Delivered,Medium
O00000619,C009530,P00645,W007,2026-01-21,11,13512.8,Processing,Critical
O00000620,C007110,P00378,W003,2025-10-08,8,36517.61,Delivered,Low
O00000621,C003032,P00836,W003,2025-12-16,16,9157.53,Processing,Critical
O00000622,C000345,P00318,W003,2026-03-17,6,32413.46,Processing,Critical
O00000623,C002352,P00074,W007,2025-10-24,20,9473.62,Processing,Critical
O00000624,C008631,P00141,W001,2026-01-27,13,5101.67,Cancelled,Low
O00000625,C001803,P00847,W001,2026-07-29,13,19261.13,Pending,Medium
O00000626,C004386,P00147,W010,2026-08-04,8,38528.87,Pending,Low
O00000627,C005545,P00874,W002,2026-04-04,4,27164.27,Processing,Medium
O00000628,C007280,P00836,W003,2025-11-07,16,38007.62,Shipped,High
O00000629,C000916,P00557,W005,2026-02-24,16,7810.21,Cancelled,Low
O00000630,C001685,P00558,W005,2025-10-24,1,41263.75,Pending,Critical
O00000631,C003676,P00025,W004,2026-01-09,5,160.4,Delivered,Critical
O00000632,C004700,P00232,W007,2026-02-04,5,17730.16,Pending,Critical
O00000633,C003679,P00105,W005,2026-06-23,6,49539.33,Shipped,Low
O00000634,C005907,P00946,W002,2026-07-24,20,16752.87,Pending,Medium
O00000635,C005487,P00615,W003,2025-12-04,6,21488.56,Delivered,Medium
O00000636,C004703,P00357,W002,2026-08-22,10,31275.44,Shipped,Critical
O00000637,C001252,P00808,W001,2026-04-30,12,46650.8,Processing,Medium
O00000638,C007319,P00739,W008,2025-12-05,11,7474.23,Pending,Low
O00000639,C004563,P00149,W002,2025-09-14,19,21429.91,Shipped,Medium
O00000640,C005778,P00327,W008,2025-09-24,6,38400.02,Delivered,Critical
O00000641,C005464,P00142,W004,2026-04-13,14,30126.98,Delivered,Critical
O00000642,C008746,P00505,W009,2026-07-10,18,24905.4,Cancelled,Medium
O00000643,C006912,P00540,W010,2026-05-04,13,4272.52,Processing,Low
O00000644,C003331,P00872,W001,2025-10-27,8,18149.3,Shipped,Critical
O00000645,C000977,P00934,W006,2026-08-12,5,46053.11,Shipped,Medium
O00000646,C009036,P00996,W007,2026-05-22,10,23073.38,Processing,Medium
O00000647,C002258,P00121,W003,2025-10-30,8,2887.7,Delivered,Low
O00000648,C001737,P00679,W010,2025-12-17,14,18647.04,Pending,Critical
O00000649,C000495,P00151,W006,2026-07-31,20,43536.8,Processing,Low
O00000650,C009326,P00852,W007,2026-06-27,8,3945.56,Processing,Medium
O00000651,C008642,P00716,W005,2025-09-28,16,37203.54,Delivered,Critical
O00000652,C000217,P00294,W002,2025-10-05,11,22254.28,Processing,Low
O00000653,C002844,P00516,W003,2026-03-03,2,30248.26,Pending,Critical
O00000654,C007444,P00568,W005,2026-03-02,14,34027.19,Cancelled,High
O00000655,C002570,P00279,W002,2025-10-15,8,21241.15,Cancelled,Critical
O00000656,C006561,P00634,W001,2026-01-20,5,37182.42,Processing,Critical
O00000657,C009164,P00620,W002,2026-01-14,6,41143.0,Delivered,Critical
O00000658,C006638,P00848,W007,2026-05-31,11,32669.73,Processing,Low
O00000659,C003191,P00277,W002,2025-11-13,12,32367.7,Pending,Low
O00000660,C005497,P00029,W004,2026-02-13,12,30199.19,Shipped,Medium
O00000661,C003472,P00612,W001,2026-08-30,18,5412.58,Shipped,Medium
