purchase_order_id,supplier_id,product_id,quantity,status
PO0000698,S0098,P00698,217,Approved
PO0000699,S0099,P00699,218,Received
PO0000700,S0100,P00700,219,Cancelled
PO0000701,S0001,P00701,220,Created
PO0000702,S0002,P00702,221,Approved
PO0000703,S0003,P00703,222,Received
PO0000704,S0004,P00704,223,Cancelled
PO0000705,S0005,P00705,224,Created
PO0000706,S0006,P00706,225,Approved
PO0000707,S0007,P00707,226,Received
PO0000708,S0008,P00708,227,Cancelled
PO0000709,S0009,P00709,228,Created
PO0000710,S0010,P00710,229,Approved
PO0000711,S0011,P00711,230,Received
PO0000712,S0012,P00712,231,Cancelled
PO0000713,S0013,P00713,232,Created
PO0000714,S0014,P00714,233,Approved
PO0000715,S0015,P00715,234,Received
PO0000716,S0016,P00716,235,Cancelled
PO0000717,S0017,P00717,236,Created
PO0000718,S0018,P00718,237,Approved
PO0000719,S0019,P00719,238,Received
PO0000720,S0020,P00720,239,Cancelled
PO0000721,S0021,P00721,240,Created
PO0000722,S0022,P00722,241,Approved
PO0000723,S0023,P00723,242,Received
PO0000724,S0024,P00724,243,Cancelled
PO0000725,S0025,P00725,244,Created
PO0000726,S0026,P00726,245,Approved
PO0000727,S0027,P00727,246,Received
PO0000728,S0028,P00728,247,Cancelled
PO0000729,S0029,P00729,248,Created
PO0000730,S0030,P00730,249,Approved
PO0000731,S0031,P00731,250,Received
PO0000732,S0032,P00732,251,Cancelled
PO0000733,S0033,P00733,252,Created
PO0000734,S0034,P00734,253,Approved
PO0000735,S0035,P00735,254,Received
PO0000736,S0036,P00736,255,Cancelled
PO0000737,S0037,P00737,256,Created
PO0000738,S0038,P00738,257,Approved
PO0000739,S0039,P00739,258,Received
PO0000740,S0040,P00740,259,Cancelled
PO0000741,S0041,P00741,260,Created
PO0000742,S0042,P00742,261,Approved
PO0000743,S0043,P00743,262,Received
PO0000744,S0044,P00744,263,Cancelled
PO0000745,S0045,P00745,264,Created
PO0000746,S0046,P00746,265,Approved
PO0000747,S0047,P00747,266,Received
PO0000748,S0048,P00748,267,Cancelled
PO0000749,S0049,P00749,268,Created
PO0000750,S0050,P00750,269,Approved
PO0000751,S0051,P00751,270,Received
PO0000752,S0052,P00752,271,Cancelled
PO0000753,S0053,P00753,272,Created
PO0000754,S0054,P00754,273,Approved
PO0000755,S0055,P00755,274,Received
PO0000756,S0056,P00756,275,Cancelled
PO0000757,S0057,P00757,276,Created
PO0000758,S0058,P00758,277,Approved
PO0000759,S0059,P00759,278,Received
PO0000760,S0060,P00760,279,Cancelled
PO0000761,S0061,P00761,280,Created
PO0000762,S0062,P00762,281,Approved
PO0000763,S0063,P00763,282,Received
PO0000764,S0064,P00764,283,Cancelled
PO0000765,S0065,P00765,284,Created
PO0000766,S0066,P00766,285,Approved
PO0000767,S0067,P00767,286,Received
PO0000768,S0068,P00768,287,Cancelled
PO0000769,S0069,P00769,288,Created
PO0000770,S0070,P00770,289,Approved
PO0000771,S0071,P00771,290,Received
PO0000772,S0072,P00772,291,Cancelled
PO0000773,S0073,P00773,292,Created
PO0000774,S0074,P00774,293,Approved
PO0000775,S0075,P00775,294,Received
PO0000776,S0076,P00776,295,Cancelled
PO0000777,S0077,P00777,296,Created
PO0000778,S0078,P00778,297,Approved
PO0000779,S0079,P00779,298,Received
PO0000780,S0080,P00780,299,Cancelled
PO0000781,S0081,P00781,300,Created
PO0000782,S0082,P00782,301,Approved
PO0000783,S0083,P00783,302,Received
PO0000784,S0084,P00784,303,Cancelled
PO0000785,S0085,P00785,304,Created
PO0000786,S0086,P00786,305,Approved
PO0000787,S0087,P00787,306,Received
PO0000788,S0088,P00788,307,Cancelled
PO0000789,S0089,P00789,308,Created
PO0000790,S0090,P00790,309,Approved
PO0000791,S0091,P00791,310,Received
PO0000792,S0092,P00792,311,Cancelled
PO0000793,S0093,P00793,312,Created
PO0000794,S0094,P00794,313,Approved
PO0000795,S0095,P00795,314,Received
PO0000796,S0096,P00796,315,Cancelled
PO0000797,S0097,P00797,316,Created
PO0000798,S0098,P00798,317,Approved
PO0000799,S0099,P00799,318,Received
PO0000800,S0100,P00800,319,Cancelled
PO0000801,S0001,P00801,320,Created
PO0000802,S0002,P00802,321,Approved
PO0000803,S0003,P00803,322,Received
PO0000804,S0004,P00804,323,Cancelled
PO0000805,S0005,P00805,324,Created
PO0000806,S0006,P00806,325,Approved
PO0000807,S0007,P00807,326,Received
PO0000808,S0008,P00808,327,Cancelled
PO0000809,S0009,P00809,328,Created
PO0000810,S0010,P00810,329,Approved
PO0000811,S0011,P00811,330,Received
PO0000812,S0012,P00812,331,Cancelled
PO0000813,S0013,P00813,332,Created
PO0000814,S0014,P00814,333,Approved
PO0000815,S0015,P00815,334,Received
PO0000816,S0016,P00816,335,Cancelled
PO0000817,S0017,P00817,336,Created
PO0000818,S0018,P00818,337,Approved
PO0000819,S0019,P00819,338,Received
PO0000820,S0020,P00820,339,Cancelled
PO0000821,S0021,P00821,340,Created
PO0000822,S0022,P00822,341,Approved
PO0000823,S0023,P00823,342,Received
PO0000824,S0024,P00824,343,Cancelled
PO0000825,S0025,P00825,344,Created
PO0000826,S0026,P00826,345,Approved
PO0000827,S0027,P00827,346,Received
PO0000828,S0028,P00828,347,Cancelled
PO0000829,S0029,P00829,348,Created
PO0000830,S0030,P00830,349,Approved
PO0000831,S0031,P00831,350,Received
PO0000832,S0032,P00832,351,Cancelled
PO0000833,S0033,P00833,352,Created
PO0000834,S0034,P00834,353,Approved
PO0000835,S0035,P00835,354,Received
PO0000836,S0036,P00836,355,Cancelled
PO0000837,S0037,P00837,356,Created
PO0000838,S0038,P00838,357,Approved
PO0000839,S0039,P00839,358,Received
PO0000840,S0040,P00840,359,Cancelled
PO0000841,S0041,P00841,360,Created
PO0000842,S0042,P00842,361,Approved
PO0000843,S0043,P00843,362,Received
PO0000844,S0044,P00844,363,Cancelled
PO0000845,S0045,P00845,364,Created
PO0000846,S0046,P00846,365,Approved
PO0000847,S0047,P00847,366,Received
PO0000848,S0048,P00848,367,Cancelled
PO0000849,S0049,P00849,368,Created
PO0000850,S0050,P00850,369,Approved
PO0000851,S0051,P00851,370,Received
PO0000852,S0052,P00852,371,Cancelled
PO0000853,S0053,P00853,372,Created
PO0000854,S0054,P00854,373,Approved
PO0000855,S0055,P00855,374,Received
PO0000856,S0056,P00856,375,Cancelled
PO0000857,S0057,P00857,376,Created
PO0000858,S0058,P00858,377,Approved
PO0000859,S0059,P00859,378,Received
PO0000860,S0060,P00860,379,Cancelled
PO0000861,S0061,P00861,380,Created
PO0000862,S0062,P00862,381,Approved
PO0000863,S0063,P00863,382,Received
PO0000864,S0064,P00864,383,Cancelled
PO0000865,S0065,P00865,384,Created
PO0000866,S0066,P00866,385,Approved
PO0000867,S0067,P00867,386,Received
PO0000868,S0068,P00868,387,Cancelled
PO0000869,S0069,P00869,388,Created
PO0000870,S0070,P00870,389,Approved
PO0000871,S0071,P00871,390,Received
PO0000872,S0072,P00872,391,Cancelled
PO0000873,S0073,P00873,392,Created
PO0000874,S0074,P00874,393,Approved
PO0000875,S0075,P00875,394,Received
PO0000876,S0076,P00876,395,Cancelled
PO0000877,S0077,P00877,396,Created
PO0000878,S0078,P00878,397,Approved
PO0000879,S0079,P00879,398,Received
PO0000880,S0080,P00880,399,Cancelled
PO0000881,S0081,P00881,400,Created
PO0000882,S0082,P00882,401,Approved
PO0000883,S0083,P00883,402,Received
PO0000884,S0084,P00884,403,Cancelled
PO0000885,S0085,P00885,404,Created
PO0000886,S0086,P00886,405,Approved
PO0000887,S0087,P00887,406,Received
PO0000888,S0088,P00888,407,Cancelled
PO0000889,S0089,P00889,408,Created
PO0000890,S0090,P00890,409,Approved
PO0000891,S0091,P00891,410,Received
PO0000892,S0092,P00892,411,Cancelled
PO0000893,S0093,P00893,412,Created
PO0000894,S0094,P00894,413,Approved
PO0000895,S0095,P00895,414,Received
PO0000896,S0096,P00896,415,Cancelled
PO0000897,S0097,P00897,416,Created
PO0000898,S0098,P00898,417,Approved
PO0000899,S0099,P00899,418,Received
PO0000900,S0100,P00900,419,Cancelled
PO0000901,S0001,P00901,420,Created
PO0000902,S0002,P00902,421,Approved
PO0000903,S0003,P00903,422,Received
PO0000904,S0004,P00904,423,Cancelled
PO0000905,S0005,P00905,424,Created
PO0000906,S0006,P00906,425,Approved
PO0000907,S0007,P00907,426,Received
PO0000908,S0008,P00908,427,Cancelled
PO0000909,S0009,P00909,428,Created
PO0000910,S0010,P00910,429,Approved
PO0000911,S0011,P00911,430,Received
PO0000912,S0012,P00912,431,Cancelled
PO0000913,S0013,P00913,432,Created
PO0000914,S0014,P00914,433,Approved
PO0000915,S0015,P00915,434,Received
PO0000916,S0016,P00916,435,Cancelled
PO0000917,S0017,P00917,436,Created
PO0000918,S0018,P00918,437,Approved
PO0000919,S0019,P00919,438,Received
PO0000920,S0020,P00920,439,Cancelled
PO0000921,S0021,P00921,440,Created
PO0000922,S0022,P00922,441,Approved
PO0000923,S0023,P00923,442,Received
PO0000924,S0024,P00924,443,Cancelled
PO0000925,S0025,P00925,444,Created
PO0000926,S0026,P00926,445,Approved
PO0000927,S0027,P00927,446,Received
PO0000928,S0028,P00928,447,Cancelled
PO0000929,S0029,P00929,448,Created
PO0000930,S0030,P00930,449,Approved
PO0000931,S0031,P00931,450,Received
PO0000932,S0032,P00932,451,Cancelled
PO0000933,S0033,P00933,452,Created
PO0000934,S0034,P00934,453,Approved
PO0000935,S0035,P00935,454,Received
PO0000936,S0036,P00936,455,Cancelled
PO0000937,S0037,P00937,456,Created
PO0000938,S0038,P00938,457,Approved
PO0000939,S0039,P00939,458,Received
PO0000940,S0040,P00940,459,Cancelled
PO0000941,S0041,P00941,460,Created
PO0000942,S0042,P00942,461,Approved
PO0000943,S0043,P00943,462,Received
PO0000944,S0044,P00944,463,Cancelled
PO0000945,S0045,P00945,464,Created
PO0000946,S0046,P00946,465,Approved
PO0000947,S0047,P00947,466,Received
PO0000948,S0048,P00948,467,Cancelled
PO0000949,S0049,P00949,468,Created
PO0000950,S0050,P00950,469,Approved
PO0000951,S0051,P00951,470,Received
PO0000952,S0052,P00952,471,Cancelled
PO0000953,S0053,P00953,472,Created
PO0000954,S0054,P00954,473,Approved
PO0000955,S0055,P00955,474,Received
PO0000956,S0056,P00956,475,Cancelled
PO0000957,S0057,P00957,476,Created
PO0000958,S0058,P00958,477,Approved
PO0000959,S0059,P00959,478,Received
PO0000960,S0060,P00960,479,Cancelled
PO0000961,S0061,P00961,480,Created
PO0000962,S0062,P00962,481,Approved
PO0000963,S0063,P00963,482,Received
PO0000964,S0064,P00964,483,Cancelled
PO0000965,S0065,P00965,484,Created
PO0000966,S0066,P00966,485,Approved
PO0000967,S0067,P00967,486,Received
PO0000968,S0068,P00968,487,Cancelled
PO0000969,S0069,P00969,488,Created
PO0000970,S0070,P00970,489,Approved
PO0000971,S0071,P00971,490,Received
PO0000972,S0072,P00972,491,Cancelled
PO0000973,S0073,P00973,492,Created
PO0000974,S0074,P00974,493,Approved
PO0000975,S0075,P00975,494,Received
PO0000976,S0076,P00976,495,Cancelled
PO0000977,S0077,P00977,496,Created
PO0000978,S0078,P00978,497,Approved
PO0000979,S0079,P00979,498,Received
PO0000980,S0080,P00980,499,Cancelled
PO0000981,S0081,P00981,10,Created
PO0000982,S0082,P00982,11,Approved
PO0000983,S0083,P00983,12,Received
PO0000984,S0084,P00984,13,Cancelled
PO0000985,S0085,P00985,14,Created
PO0000986,S0086,P00986,15,Approved
PO0000987,S0087,P00987,16,Received
PO0000988,S0088,P00988,17,Cancelled
PO0000989,S0089,P00989,18,Created
PO0000990,S0090,P00990,19,Approved
PO0000991,S0091,P00991,20,Received
PO0000992,S0092,P00992,21,Cancelled
PO0000993,S0093,P00993,22,Created
PO0000994,S0094,P00994,23,Approved
PO0000995,S0095,P00995,24,Received
PO0000996,S0096,P00996,25,Cancelled
PO0000997,S0097,P00997,26,Created
PO0000998,S0098,P00998,27,Approved
PO0000999,S0099,P00999,28,Received
PO0001000,S0100,P01000,29,Cancelled
PO0001001,S0001,P00001,30,Created
PO0001002,S0002,P00002,31,Approved
PO0001003,S0003,P00003,32,Received
PO0001004,S0004,P00004,33,Cancelled
PO0001005,S0005,P00005,34,Created
PO0001006,S0006,P00006,35,Approved
PO0001007,S0007,P00007,36,Received
PO0001008,S0008,P00008,37,Cancelled
PO0001009,S0009,P00009,38,Created
PO0001010,S0010,P00010,39,Approved
PO0001011,S0011,P00011,40,Received
PO0001012,S0012,P00012,41,Cancelled
PO0001013,S0013,P00013,42,Created
PO0001014,S0014,P00014,43,Approved
PO0001015,S0015,P00015,44,Received
PO0001016,S0016,P00016,45,Cancelled
PO0001017,S0017,P00017,46,Created
PO0001018,S0018,P00018,47,Approved
PO0001019,S0019,P00019,48,Received
PO0001020,S0020,P00020,49,Cancelled
PO0001021,S0021,P00021,50,Created
PO0001022,S0022,P00022,51,Approved
PO0001023,S0023,P00023,52,Received
PO0001024,S0024,P00024,53,Cancelled
PO0001025,S0025,P00025,54,Created
PO0001026,S0026,P00026,55,Approved
PO0001027,S0027,P00027,56,Received
PO0001028,S0028,P00028,57,Cancelled
PO0001029,S0029,P00029,58,Created
PO0001030,S0030,P00030,59,Approved
PO0001031,S0031,P00031,60,Received
PO0001032,S0032,P00032,61,Cancelled
PO0001033,S0033,P00033,62,Created
PO0001034,S0034,P00034,63,Approved
PO0001035,S0035,P00035,64,Received
PO0001036,S0036,P00036,65,Cancelled
PO0001037,S0037,P00037,66,Created
PO0001038,S0038,P00038,67,Approved
PO0001039,S0039,P00039,68,Received
PO0001040,S0040,P00040,69,Cancelled
PO0001041,S0041,P00041,70,Created
PO0001042,S0042,P00042,71,Approved
PO0001043,S0043,P00043,72,Received
PO0001044,S0044,P00044,73,Cancelled
PO0001045,S0045,P00045,74,Created
PO0001046,S0046,P00046,75,Approved
PO0001047,S0047,P00047,76,Received
PO0001048,S0048,P00048,77,Cancelled
PO0001049,S0049,P00049,78,Created
PO0001050,S0050,P00050,79,Approved
PO0001051,S0051,P00051,80,Received
PO0001052,S0052,P00052,81,Cancelled
PO0001053,S0053,P00053,82,Created
PO0001054,S0054,P00054,83,Approved
PO0001055,S0055,P00055,84,Received
PO0001056,S0056,P00056,85,Cancelled
PO0001057,S0057,P00057,86,Created
PO0001058,S0058,P00058,87,Approved
PO0001059,S0059,P00059,88,Received
PO0001060,S0060,P00060,89,Cancelled
PO0001061,S0061,P00061,90,Created
PO0001062,S0062,P00062,91,Approved
PO0001063,S0063,P00063,92,Received
PO0001064,S0064,P00064,93,Cancelled
PO0001065,S0065,P00065,94,Created
PO0001066,S0066,P00066,95,Approved
PO0001067,S0067,P00067,96,Received
PO0001068,S0068,P00068,97,Cancelled
PO0001069,S0069,P00069,98,Created
PO0001070,S0070,P00070,99,Approved
PO0001071,S0071,P00071,100,Received
PO0001072,S0072,P00072,101,Cancelled
PO0001073,S0073,P00073,102,Created
PO0001074,S0074,P00074,103,Approved
PO0001075,S0075,P00075,104,Received
PO0001076,S0076,P00076,105,Cancelled
PO0001077,S0077,P00077,106,Created
PO0001078,S0078,P00078,107,Approved
PO0001079,S0079,P00079,108,Received
PO0001080,S0080,P00080,109,Cancelled
PO0001081,S0081,P00081,110,Created
PO0001082,S0082,P00082,111,Approved
PO0001083,S0083,P00083,112,Received
PO0001084,S0084,P00084,113,Cancelled
PO0001085,S0085,P00085,114,Created
PO0001086,S0086,P00086,115,Approved
PO0001087,S0087,P00087,116,Received
PO0001088,S0088,P00088,117,Cancelled
PO0001089,S0089,P00089,118,Created
PO0001090,S0090,P00090,119,Approved
PO0001091,S0091,P00091,120,Received
PO0001092,S0092,P00092,121,Cancelled
PO0001093,S0093,P00093,122,Created
PO0001094,S0094,P00094,123,Approved
PO0001095,S0095,P00095,124,Received
PO0001096,S0096,P00096,125,Cancelled
PO0001097,S0097,P00097,126,Created
PO0001098,S0098,P00098,127,Approved
PO0001099,S0099,P00099,128,Received
PO0001100,S0100,P00100,129,Cancelled
PO0001101,S0001,P00101,130,Created
PO0001102,S0002,P00102,131,Approved
PO0001103,S0003,P00103,132,Received
PO0001104,S0004,P00104,133,Cancelled
PO0001105,S0005,P00105,134,Created
PO0001106,S0006,P00106,135,Approved
PO0001107,S0007,P00107,136,Received
PO0001108,S0008,P00108,137,Cancelled
PO0001109,S0009,P00109,138,Created
PO0001110,S0010,P00110,139,Approved
PO0001111,S0011,P00111,140,Received
PO0001112,S0012,P00112,141,Cancelled
PO0001113,S0013,P00113,142,Created
PO0001114,S0014,P00114,143,Approved
PO0001115,S0015,P00115,144,Received
PO0001116,S0016,P00116,145,Cancelled
PO0001117,S0017,P00117,146,Created
PO0001118,S0018,P00118,147,Approved
PO0001119,S0019,P00119,148,Received
PO0001120,S0020,P00120,149,Cancelled
PO0001121,S0021,P00121,150,Created
PO0001122,S0022,P00122,151,Approved
PO0001123,S0023,P00123,152,Received
PO0001124,S0024,P00124,153,Cancelled
PO0001125,S0025,P00125,154,Created
PO0001126,S0026,P00126,155,Approved
PO0001127,S0027,P00127,156,Received
PO0001128,S0028,P00128,157,Cancelled
PO0001129,S0029,P00129,158,Created
PO0001130,S0030,P00130,159,Approved
PO0001131,S0031,P00131,160,Received
PO0001132,S0032,P00132,161,Cancelled
PO0001133,S0033,P00133,162,Created
PO0001134,S0034,P00134,163,Approved
PO0001135,S0035,P00135,164,Received
PO0001136,S0036,P00136,165,Cancelled
PO0001137,S0037,P00137,166,Created
PO0001138,S0038,P00138,167,Approved
PO0001139,S0039,P00139,168,Received
PO0001140,S0040,P00140,169,Cancelled
PO0001141,S0041,P00141,170,Created
PO0001142,S0042,P00142,171,Approved
PO0001143,S0043,P00143,172,Received
PO0001144,S0044,P00144,173,Cancelled
PO0001145,S0045,P00145,174,Created
PO0001146,S0046,P00146,175,Approved
PO0001147,S0047,P00147,176,Received
PO0001148,S0048,P00148,177,Cancelled
PO0001149,S0049,P00149,178,Created
PO0001150,S0050,P00150,179,Approved
PO0001151,S0051,P00151,180,Received
PO0001152,S0052,P00152,181,Cancelled
PO0001153,S0053,P00153,182,Created
PO0001154,S0054,P00154,183,Approved
PO0001155,S0055,P00155,184,Received
PO0001156,S0056,P00156,185,Cancelled
PO0001157,S0057,P00157,186,Created
PO0001158,S0058,P00158,187,Approved
PO0001159,S0059,P00159,188,Received
PO0001160,S0060,P00160,189,Cancelled
PO0001161,S0061,P00161,190,Created
PO0001162,S0062,P00162,191,Approved
PO0001163,S0063,P00163,192,Received
PO0001164,S0064,P00164,193,Cancelled
PO0001165,S0065,P00165,194,Created
PO0001166,S0066,P00166,195,Approved
PO0001167,S0067,P00167,196,Received
PO0001168,S0068,P00168,197,Cancelled
PO0001169,S0069,P00169,198,Created
PO0001170,S0070,P00170,199,Approved
PO0001171,S0071,P00171,200,Received
PO0001172,S0072,P00172,201,Cancelled
PO0001173,S0073,P00173,202,Created
PO0001174,S0074,P00174,203,Approved
PO0001175,S0075,P00175,204,Received
PO0001176,S0076,P00176,205,Cancelled
PO0001177,S0077,P00177,206,Created
PO0001178,S0078,P00178,207,Approved
PO0001179,S0079,P00179,208,Received
PO0001180,S0080,P00180,209,Cancelled
PO0001181,S0081,P00181,210,Created
PO0001182,S0082,P00182,211,Approved
PO0001183,S0083,P00183,212,Received
PO0001184,S0084,P00184,213,Cancelled
PO0001185,S0085,P00185,214,Created
PO0001186,S0086,P00186,215,Approved
PO0001187,S0087,P00187,216,Received
PO0001188,S0088,P00188,217,Cancelled
PO0001189,S0089,P00189,218,Created
PO0001190,S0090,P00190,219,Approved
PO0001191,S0091,P00191,220,Received
PO0001192,S0092,P00192,221,Cancelled
PO0001193,S0093,P00193,222,Created
PO0001194,S0094,P00194,223,Approved
PO0001195,S0095,P00195,224,Received
PO0001196,S0096,P00196,225,Cancelled
PO0001197,S0097,P00197,226,Created
PO0001198,S0098,P00198,227,Approved
PO0001199,S0099,P00199,228,Received
PO0001200,S0100,P00200,229,Cancelled
PO0001201,S0001,P00201,230,Created
PO0001202,S0002,P00202,231,Approved
PO0001203,S0003,P00203,232,Received
PO0001204,S0004,P00204,233,Cancelled
PO0001205,S0005,P00205,234,Created
PO0001206,S0006,P00206,235,Approved
PO0001207,S0007,P00207,236,Received
PO0001208,S0008,P00208,237,Cancelled
PO0001209,S0009,P00209,238,Created
PO0001210,S0010,P00210,239,Approved
PO0001211,S0011,P00211,240,Received
PO0001212,S0012,P00212,241,Cancelled
PO0001213,S0013,P00213,242,Created
PO0001214,S0014,P00214,243,Approved
PO0001215,S0015,P00215,244,Received
PO0001216,S0016,P00216,245,Cancelled
PO0001217,S0017,P00217,246,Created
PO0001218,S0018,P00218,247,Approved
PO0001219,S0019,P00219,248,Received
PO0001220,S0020,P00220,249,Cancelled
PO0001221,S0021,P00221,250,Created
PO0001222,S0022,P00222,251,Approved
PO0001223,S0023,P00223,252,Received
PO0001224,S0024,P00224,253,Cancelled
PO0001225,S0025,P00225,254,Created
PO0001226,S0026,P00226,255,Approved
PO0001227,S0027,P00227,256,Received
PO0001228,S0028,P00228,257,Cancelled
PO0001229,S0029,P00229,258,Created
PO0001230,S0030,P00230,259,Approved
PO0001231,S0031,P00231,260,Received
PO0001232,S0032,P00232,261,Cancelled
PO0001233,S0033,P00233,262,Created
PO0001234,S0034,P00234,263,Approved
PO0001235,S0035,P00235,264,Received
PO0001236,S0036,P00236,265,Cancelled
PO0001237,S0037,P00237,266,Created
PO0001238,S0038,P00238,267,Approved
PO0001239,S0039,P00239,268,Received
PO0001240,S0040,P00240,269,Cancelled
PO0001241,S0041,P00241,270,Created
PO0001242,S0042,P00242,271,Approved
PO0001243,S0043,P00243,272,Received
PO0001244,S0044,P00244,273,Cancelled
PO0001245,S0045,P00245,274,Created
PO0001246,S0046,P00246,275,Approved
PO0001247,S0047,P00247,276,Received
PO0001248,S0048,P00248,277,Cancelled
PO0001249,S0049,P00249,278,Created
PO0001250,S0050,P00250,279,Approved
PO0001251,S0051,P00251,280,Received
PO0001252,S0052,P00252,281,Cancelled
PO0001253,S0053,P00253,282,Created
PO0001254,S0054,P00254,283,Approved
PO0001255,S0055,P00255,284,Received
PO0001256,S0056,P00256,285,Cancelled
